reference_area,ref_area,time,series,value
Australia,AUS,1977-07-01,inflation_def,9.119636039589984
Australia,AUS,1977-07-01,inflation_cpi,13.259674095648721
Australia,AUS,1977-07-01,contr_unit_labor_cost,4.355175856001768
Australia,AUS,1977-07-01,contr_unit_profit,2.7333034071736244
Australia,AUS,1977-07-01,contr_unit_tax,0.4726426392890148
Australia,AUS,1977-07-01,contr_total,7.561121902464407
Australia,AUS,1977-10-01,inflation_def,8.204788608690073
Australia,AUS,1977-10-01,inflation_cpi,9.374957939459726
Australia,AUS,1977-10-01,contr_unit_labor_cost,5.429694399024427
Australia,AUS,1977-10-01,contr_unit_profit,1.8078077338883116
Australia,AUS,1977-10-01,contr_unit_tax,0.37834959789439077
Australia,AUS,1977-10-01,contr_total,7.61585173080713
Australia,AUS,1978-01-01,inflation_def,7.985298263778429
