reference_area,ref_area,time,chain_linked_valume_index,deflator_index
Spain,ESP,2016-10-01,103.844406562,100.670649426
Spain,ESP,2017-01-01,104.579647465,101.242512884
Spain,ESP,2017-04-01,105.673440382,101.510403918
Spain,ESP,2017-07-01,106.340668012,101.440936818
Spain,ESP,2017-10-01,106.988363627,102.334197343
Spain,ESP,2018-01-01,107.445622082,102.170596858
Spain,ESP,2018-04-01,108.146333169,102.664369042
Spain,ESP,2018-07-01,108.750081747,102.965299262
Spain,ESP,2018-10-01,109.386616209,103.553192619
Spain,ESP,2019-01-01,110.0573317,104.034408712
Spain,ESP,2019-04-01,110.374726966,103.993934655
Spain,ESP,2019-07-01,110.586091286,104.127894807
Spain,ESP,2019-10-01,111.217045172,105.080845339
Spain,ESP,2020-01-01,105.458936987,105.216004918
Spain,ESP,2020-04-01,86.697388901,104.975108232
Spain,ESP,2020-07-01,100.484202174,105.323459107
Spain,ESP,2020-10-01,101.213513714,106.396389598
Spain,ESP,2021-01-01,102.429730519,107.303836268
Spain,ESP,2021-04-01,103.833942982,106.70068495700001
Spain,ESP,2021-07-01,105.88061927,107.92526841
Spain,ESP,2021-10-01,108.031582573,110.722164237
Spain,ESP,2022-01-01,109.482532361,111.528021551
Spain,ESP,2022-04-01,111.370859801,111.857184929
Spain,ESP,2022-07-01,112.322348027,112.932126053
Spain,ESP,2022-10-01,112.963765494,116.758811236
Spain,ESP,2023-01-01,113.72307263,119.462216418
Spain,ESP,2023-04-01,114.002799008,119.488619774
Spain,ESP,2023-07-01,114.75373528,119.935715353
Spain,ESP,2023-10-01,115.597099844,122.491988233
Spain,ESP,2024-01-01,116.669616815,123.319067913
Spain,ESP,2024-04-01,117.628080761,123.366197982
Spain,ESP,2024-07-01,118.602588864,123.804761797
Estonia,EST,1995-01-01,44.512394463,28.265596633
Estonia,EST,1995-04-01,44.069022635,30.008779633
Estonia,EST,1995-07-01,43.904511214,31.531667384
Estonia,EST,1995-10-01,44.37578754,33.330210192
Estonia,EST,1996-01-01,44.809190909,35.374148784
Estonia,EST,1996-04-01,45.576063155,37.317040404
Estonia,EST,1996-07-01,47.004463429,38.800032264
Estonia,EST,1996-10-01,47.98732766,39.334426658
Estonia,EST,1997-01-01,49.719498872,39.679270346
Estonia,EST,1997-04-01,51.786689029,41.049225635
Estonia,EST,1997-07-01,53.199074108,42.381166171
Estonia,EST,1997-10-01,54.90869991,42.688555206
Estonia,EST,1998-01-01,55.309914451,43.70895145
Estonia,EST,1998-04-01,55.00802189,43.814494488
Estonia,EST,1998-07-01,54.993099419000004,44.509637327
Estonia,EST,1998-10-01,53.944204561,45.20349824
Estonia,EST,1999-01-01,53.552514202,46.175705745
Estonia,EST,1999-04-01,54.031573537,47.162740414
Estonia,EST,1999-07-01,54.560968445,47.677879551
Estonia,EST,1999-10-01,55.996155373,47.657796007
Estonia,EST,2000-01-01,58.12217626,48.255083317
Estonia,EST,2000-04-01,59.570194945,48.415892128
Estonia,EST,2000-07-01,60.307522789,48.697433666
Estonia,EST,2000-10-01,61.660904,50.594231411
Estonia,EST,2001-01-01,62.576550144,50.48208341
Estonia,EST,2001-04-01,62.645419568,52.423480427
Estonia,EST,2001-07-01,63.930045691,52.331137833
Estonia,EST,2001-10-01,64.879335996,53.95059641
Estonia,EST,2002-01-01,65.314606308,54.127931036
Estonia,EST,2002-04-01,67.605417922,54.854773816
Estonia,EST,2002-07-01,68.980006813,54.652971217
Estonia,EST,2002-10-01,69.481822263,55.876521318
Estonia,EST,2003-01-01,71.060223097,56.434391525
Estonia,EST,2003-04-01,72.714957858,56.841645303
Estonia,EST,2003-07-01,73.438878998,57.052042278
Estonia,EST,2003-10-01,75.351665029,57.357622906
Estonia,EST,2004-01-01,77.101661211,59.5519687
Estonia,EST,2004-04-01,76.567932972,58.108067748
Estonia,EST,2004-07-01,78.295360877,60.5151389
Estonia,EST,2004-10-01,79.935225435,60.613592967
Estonia,EST,2005-01-01,81.34183655,62.067084006
Estonia,EST,2005-04-01,84.558659676,62.663441174
Estonia,EST,2005-07-01,86.576767056,63.634870511
Estonia,EST,2005-10-01,88.564464347,64.631036396
Estonia,EST,2006-01-01,90.610672229,66.745850594
Estonia,EST,2006-04-01,92.507900408,67.609376251
Estonia,EST,2006-07-01,94.614520123,69.873203826
Estonia,EST,2006-10-01,96.970019734,71.091395915
Estonia,EST,2007-01-01,100.173802031,74.439303826
Estonia,EST,2007-04-01,100.558446031,76.13654818
Estonia,EST,2007-07-01,100.773670332,78.462319786
Estonia,EST,2007-10-01,100.171605148,81.480927757
Estonia,EST,2008-01-01,97.940073441,80.580384816
Estonia,EST,2008-04-01,98.959482699,82.932764503
Estonia,EST,2008-07-01,98.993678939,80.606332245
Estonia,EST,2008-10-01,87.246801677,86.474862221
Estonia,EST,2009-01-01,84.944847211,82.410917392
Estonia,EST,2009-04-01,82.062262278,81.872898592
Estonia,EST,2009-07-01,80.580921206,81.047992874
Estonia,EST,2009-10-01,80.985799397,82.555189709
Estonia,EST,2010-01-01,81.827504502,81.868463857
Estonia,EST,2010-04-01,83.132921795,82.296704339
Estonia,EST,2010-07-01,84.439408945,84.624416233
Estonia,EST,2010-10-01,86.340308941,85.400742841
Estonia,EST,2011-01-01,88.563190318,87.147307377
Estonia,EST,2011-04-01,89.817092746,87.882883149
Estonia,EST,2011-07-01,90.993400286,88.952001296
Estonia,EST,2011-10-01,90.978830623,89.755735206
Estonia,EST,2012-01-01,91.603751558,90.908294196
Estonia,EST,2012-04-01,93.126121258,91.976779551
Estonia,EST,2012-07-01,93.906612544,92.965785986
Estonia,EST,2012-10-01,94.895959622,92.774488997
Estonia,EST,2013-01-01,95.252200946,94.875490669
Estonia,EST,2013-04-01,95.059043477,95.52723058
Estonia,EST,2013-07-01,94.897757962,97.187778009
Estonia,EST,2013-10-01,94.77769218,96.45886148
Estonia,EST,2014-01-01,96.560883346,98.325576853
Estonia,EST,2014-04-01,97.027122358,99.223113563
Estonia,EST,2014-07-01,98.265880177,98.659842448
Estonia,EST,2014-10-01,99.848594742,99.5052938
Estonia,EST,2015-01-01,98.400948465,99.048261463
Estonia,EST,2015-04-01,100.261713286,99.565132493
Estonia,EST,2015-07-01,101.072248786,99.986047784
Estonia,EST,2015-10-01,100.918636845,100.579336443
Estonia,EST,2016-01-01,102.510452549,102.074569708
Estonia,EST,2016-04-01,102.283374879,101.763721973
Estonia,EST,2016-07-01,103.377100851,102.034918262
Estonia,EST,2016-10-01,104.626016599,103.312806867
Estonia,EST,2017-01-01,106.704816752,105.003414039
Estonia,EST,2017-04-01,108.528270495,106.560093692
Estonia,EST,2017-07-01,108.962283112,106.009761008
Estonia,EST,2017-10-01,110.532535062,107.803519991
Estonia,EST,2018-01-01,111.235103153,109.470325058
Estonia,EST,2018-04-01,112.33408041,110.903945123
Estonia,EST,2018-07-01,113.133046748,111.462372735
Estonia,EST,2018-10-01,114.30018618,113.828223905
Estonia,EST,2019-01-01,116.499257919,114.400236941
Estonia,EST,2019-04-01,116.549524889,116.02133045
Estonia,EST,2019-07-01,116.752200007,116.084645751
Estonia,EST,2019-10-01,117.541861034,116.840110643
Estonia,EST,2020-01-01,115.986278383,116.019129399
Estonia,EST,2020-04-01,109.184575006,114.720349562
Estonia,EST,2020-07-01,114.059482935,117.175559102
Estonia,EST,2020-10-01,116.174421405,117.588392972
Estonia,EST,2021-01-01,119.690592302,118.410682092
Estonia,EST,2021-04-01,122.77429575,119.085918489
Estonia,EST,2021-07-01,122.076681671,124.131552746
Estonia,EST,2021-10-01,123.45721603,128.211156583
Estonia,EST,2022-01-01,124.104581105,133.875519431
Estonia,EST,2022-04-01,122.019180504,139.765335901
Estonia,EST,2022-07-01,121.486878197,145.903139696
Estonia,EST,2022-10-01,120.163727403,148.771590473
Estonia,EST,2023-01-01,118.727761357,151.998996472
Estonia,EST,2023-04-01,118.546983202,152.557104706
Estonia,EST,2023-07-01,117.934943025,153.796926834
Estonia,EST,2023-10-01,117.33918755,156.690521983
Estonia,EST,2024-01-01,116.996044222,155.916617202
Estonia,EST,2024-04-01,117.005584738,158.912262001
Estonia,EST,2024-07-01,117.06684919,NA
European Union (27 countries from 01/02/2020),EU27_2020,1995-01-01,76.90656654,65.733737236
European Union (27 countries from 01/02/2020),EU27_2020,1995-04-01,77.481268723,65.955860235
European Union (27 countries from 01/02/2020),EU27_2020,1995-07-01,77.700709762,66.868415614
European Union (27 countries from 01/02/2020),EU27_2020,1995-10-01,77.884876363,67.49747743
European Union (27 countries from 01/02/2020),EU27_2020,1996-01-01,78.142647228,68.040533604
European Union (27 countries from 01/02/2020),EU27_2020,1996-04-01,78.742733449,68.306639621
European Union (27 countries from 01/02/2020),EU27_2020,1996-07-01,79.106959257,68.675547219
European Union (27 countries from 01/02/2020),EU27_2020,1996-10-01,79.472157441,68.625581336
European Union (27 countries from 01/02/2020),EU27_2020,1997-01-01,79.800810026,68.330647249
European Union (27 countries from 01/02/2020),EU27_2020,1997-04-01,80.761091526,68.195299057
European Union (27 countries from 01/02/2020),EU27_2020,1997-07-01,81.359342686,68.461031565
European Union (27 countries from 01/02/2020),EU27_2020,1997-10-01,82.194957481,68.822426247
European Union (27 countries from 01/02/2020),EU27_2020,1998-01-01,82.791720695,68.728686683
European Union (27 countries from 01/02/2020),EU27_2020,1998-04-01,83.120792159,69.179305135
European Union (27 countries from 01/02/2020),EU27_2020,1998-07-01,83.637910727,69.383046783
European Union (27 countries from 01/02/2020),EU27_2020,1998-10-01,83.909632194,69.904094637
European Union (27 countries from 01/02/2020),EU27_2020,1999-01-01,84.712025828,70.007153703
European Union (27 countries from 01/02/2020),EU27_2020,1999-04-01,85.149672949,70.246913689
European Union (27 countries from 01/02/2020),EU27_2020,1999-07-01,86.240920213,70.490891502
European Union (27 countries from 01/02/2020),EU27_2020,1999-10-01,87.140216762,70.805778158
European Union (27 countries from 01/02/2020),EU27_2020,2000-01-01,88.266300312,71.243347427
European Union (27 countries from 01/02/2020),EU27_2020,2000-04-01,89.114679897,71.506452519
European Union (27 countries from 01/02/2020),EU27_2020,2000-07-01,89.672966377,71.965742045
European Union (27 countries from 01/02/2020),EU27_2020,2000-10-01,90.15008744,72.371187415
European Union (27 countries from 01/02/2020),EU27_2020,2001-01-01,91.042060841,72.839242429
European Union (27 countries from 01/02/2020),EU27_2020,2001-04-01,91.078879613,73.548036791
European Union (27 countries from 01/02/2020),EU27_2020,2001-07-01,91.314392229,73.752364799
European Union (27 countries from 01/02/2020),EU27_2020,2001-10-01,91.331090207,74.381907239
European Union (27 countries from 01/02/2020),EU27_2020,2002-01-01,91.546472959,75.078876926
European Union (27 countries from 01/02/2020),EU27_2020,2002-04-01,92.028623123,75.308181549
European Union (27 countries from 01/02/2020),EU27_2020,2002-07-01,92.429630879,75.614437753
European Union (27 countries from 01/02/2020),EU27_2020,2002-10-01,92.617611226,76.040948419
European Union (27 countries from 01/02/2020),EU27_2020,2003-01-01,92.483608466,76.346764465
European Union (27 countries from 01/02/2020),EU27_2020,2003-04-01,92.555669467,76.706195873
European Union (27 countries from 01/02/2020),EU27_2020,2003-07-01,93.156098675,77.152465188
European Union (27 countries from 01/02/2020),EU27_2020,2003-10-01,93.773590428,77.309724301
European Union (27 countries from 01/02/2020),EU27_2020,2004-01-01,94.4251163,77.575136744
European Union (27 countries from 01/02/2020),EU27_2020,2004-04-01,95.030516856,78.129526025
European Union (27 countries from 01/02/2020),EU27_2020,2004-07-01,95.313749112,78.65508113
European Union (27 countries from 01/02/2020),EU27_2020,2004-10-01,95.767607729,79.293674835
European Union (27 countries from 01/02/2020),EU27_2020,2005-01-01,96.028915558,79.750323735
European Union (27 countries from 01/02/2020),EU27_2020,2005-04-01,96.706165367,80.011514636
European Union (27 countries from 01/02/2020),EU27_2020,2005-07-01,97.478688309,80.466425095
European Union (27 countries from 01/02/2020),EU27_2020,2005-10-01,98.174582929,80.988826644
European Union (27 countries from 01/02/2020),EU27_2020,2006-01-01,99.168569113,81.336614152
European Union (27 countries from 01/02/2020),EU27_2020,2006-04-01,100.358554548,81.775182161
European Union (27 countries from 01/02/2020),EU27_2020,2006-07-01,100.973133234,82.288391369
European Union (27 countries from 01/02/2020),EU27_2020,2006-10-01,102.013919302,82.96818481
European Union (27 countries from 01/02/2020),EU27_2020,2007-01-01,102.825414786,83.73799088
European Union (27 countries from 01/02/2020),EU27_2020,2007-04-01,103.520110949,84.232110277
European Union (27 countries from 01/02/2020),EU27_2020,2007-07-01,104.008415348,84.702427877
European Union (27 countries from 01/02/2020),EU27_2020,2007-10-01,104.662129538,85.440459015
European Union (27 countries from 01/02/2020),EU27_2020,2008-01-01,105.269118209,85.999810951
European Union (27 countries from 01/02/2020),EU27_2020,2008-04-01,104.923117553,86.790214949
European Union (27 countries from 01/02/2020),EU27_2020,2008-07-01,104.4130239,87.258650779
European Union (27 countries from 01/02/2020),EU27_2020,2008-10-01,102.62450477,86.858579046
European Union (27 countries from 01/02/2020),EU27_2020,2009-01-01,99.589186093,86.271848028
European Union (27 countries from 01/02/2020),EU27_2020,2009-04-01,99.559234765,86.41520166
European Union (27 countries from 01/02/2020),EU27_2020,2009-07-01,99.936282987,86.794413318
European Union (27 countries from 01/02/2020),EU27_2020,2009-10-01,100.454393172,87.074298861
European Union (27 countries from 01/02/2020),EU27_2020,2010-01-01,100.730859485,87.489794187
European Union (27 countries from 01/02/2020),EU27_2020,2010-04-01,101.785307185,87.742583208
European Union (27 countries from 01/02/2020),EU27_2020,2010-07-01,102.281072927,88.215048518
European Union (27 countries from 01/02/2020),EU27_2020,2010-10-01,102.939134405,88.493148793
European Union (27 countries from 01/02/2020),EU27_2020,2011-01-01,103.891750258,89.023556115
European Union (27 countries from 01/02/2020),EU27_2020,2011-04-01,104.023437781,89.136771749
European Union (27 countries from 01/02/2020),EU27_2020,2011-07-01,104.097604969,89.208821683
European Union (27 countries from 01/02/2020),EU27_2020,2011-10-01,103.773514538,89.221428809
European Union (27 countries from 01/02/2020),EU27_2020,2012-01-01,103.624269441,89.760932009
European Union (27 countries from 01/02/2020),EU27_2020,2012-04-01,103.268618734,90.0264246
European Union (27 countries from 01/02/2020),EU27_2020,2012-07-01,103.106690036,90.690277919
European Union (27 countries from 01/02/2020),EU27_2020,2012-10-01,102.723538411,90.823735337
European Union (27 countries from 01/02/2020),EU27_2020,2013-01-01,102.420639144,91.229814742
European Union (27 countries from 01/02/2020),EU27_2020,2013-04-01,103.06104873,91.368564225
European Union (27 countries from 01/02/2020),EU27_2020,2013-07-01,103.455913334,91.405207399
European Union (27 countries from 01/02/2020),EU27_2020,2013-10-01,103.809167388,91.470181184
European Union (27 countries from 01/02/2020),EU27_2020,2014-01-01,104.247293028,91.821440297
European Union (27 countries from 01/02/2020),EU27_2020,2014-04-01,104.549640714,91.97611118
European Union (27 countries from 01/02/2020),EU27_2020,2014-07-01,105.122191241,92.062699
European Union (27 countries from 01/02/2020),EU27_2020,2014-10-01,105.570505284,92.252308682
European Union (27 countries from 01/02/2020),EU27_2020,2015-01-01,106.432692563,92.726916078
European Union (27 countries from 01/02/2020),EU27_2020,2015-04-01,106.981882556,93.208590793
European Union (27 countries from 01/02/2020),EU27_2020,2015-07-01,107.457499649,93.436404514
European Union (27 countries from 01/02/2020),EU27_2020,2015-10-01,108.011444724,93.613690431
European Union (27 countries from 01/02/2020),EU27_2020,2016-01-01,108.543368096,93.673802589
European Union (27 countries from 01/02/2020),EU27_2020,2016-04-01,108.889015396,93.862094983
European Union (27 countries from 01/02/2020),EU27_2020,2016-07-01,109.414206203,94.088459162
European Union (27 countries from 01/02/2020),EU27_2020,2016-10-01,110.246144929,94.153114847
European Union (27 countries from 01/02/2020),EU27_2020,2017-01-01,111.156795155,94.64569628
European Union (27 countries from 01/02/2020),EU27_2020,2017-04-01,112.046773653,95.079756641
European Union (27 countries from 01/02/2020),EU27_2020,2017-07-01,112.878500535,95.374687297
European Union (27 countries from 01/02/2020),EU27_2020,2017-10-01,113.797363926,95.734133152
European Union (27 countries from 01/02/2020),EU27_2020,2018-01-01,113.990647393,96.126636315
European Union (27 countries from 01/02/2020),EU27_2020,2018-04-01,114.625735884,96.208558031
European Union (27 countries from 01/02/2020),EU27_2020,2018-07-01,114.81216702,96.661424229
European Union (27 countries from 01/02/2020),EU27_2020,2018-10-01,115.559482407,97.223431259
European Union (27 countries from 01/02/2020),EU27_2020,2019-01-01,116.360937661,97.626363666
European Union (27 countries from 01/02/2020),EU27_2020,2019-04-01,116.876876688,97.945634964
European Union (27 countries from 01/02/2020),EU27_2020,2019-07-01,117.1309331,98.35787188
European Union (27 countries from 01/02/2020),EU27_2020,2019-10-01,117.279961055,98.930521886
European Union (27 countries from 01/02/2020),EU27_2020,2020-01-01,113.784260277,99.53048516
European Union (27 countries from 01/02/2020),EU27_2020,2020-04-01,101.483343502,100.346012235
European Union (27 countries from 01/02/2020),EU27_2020,2020-07-01,112.621053026,99.697060853
European Union (27 countries from 01/02/2020),EU27_2020,2020-10-01,113.183311371,100.463197657
European Union (27 countries from 01/02/2020),EU27_2020,2021-01-01,113.973473238,101.191459462
European Union (27 countries from 01/02/2020),EU27_2020,2021-04-01,116.484831807,101.602266404
European Union (27 countries from 01/02/2020),EU27_2020,2021-07-01,118.595416434,102.859525248
European Union (27 countries from 01/02/2020),EU27_2020,2021-10-01,119.698405929,104.089318702
European Union (27 countries from 01/02/2020),EU27_2020,2022-01-01,120.367886964,105.664807765
European Union (27 countries from 01/02/2020),EU27_2020,2022-04-01,121.278189619,107.217752039
European Union (27 countries from 01/02/2020),EU27_2020,2022-07-01,121.937765402,108.642845639
European Union (27 countries from 01/02/2020),EU27_2020,2022-10-01,121.731468932,110.622954485
European Union (27 countries from 01/02/2020),EU27_2020,2023-01-01,121.81929486,112.922495164
European Union (27 countries from 01/02/2020),EU27_2020,2023-04-01,121.859474894,114.240700016
European Union (27 countries from 01/02/2020),EU27_2020,2023-07-01,122.054595632,114.87435956
European Union (27 countries from 01/02/2020),EU27_2020,2023-10-01,122.178311671,116.287837552
European Union (27 countries from 01/02/2020),EU27_2020,2024-01-01,122.553208073,117.242151599
European Union (27 countries from 01/02/2020),EU27_2020,2024-04-01,122.867266886,117.905161331
European Union (27 countries from 01/02/2020),EU27_2020,2024-07-01,123.177019234,NA
Finland,FIN,1990-01-01,68.428865038,63.643874261
Finland,FIN,1990-04-01,67.50780239,64.382366814
Finland,FIN,1990-07-01,66.032960341,65.327492258
Finland,FIN,1990-10-01,65.673289183,65.406978706
Finland,FIN,1991-01-01,64.398264444,65.131359717
Finland,FIN,1991-04-01,63.61421938,65.338916557
Finland,FIN,1991-07-01,62.306843267,66.08687638
Finland,FIN,1991-10-01,61.58559793,66.107010227
Finland,FIN,1992-01-01,61.766385019,65.739111919
Finland,FIN,1992-04-01,61.087006166,66.115212158
Finland,FIN,1992-07-01,60.57699627,66.439472819
Finland,FIN,1992-10-01,60.1297861,66.70589092
Finland,FIN,1993-01-01,60.221131156,67.129437014
Finland,FIN,1993-04-01,60.089822638,67.460887938
Finland,FIN,1993-07-01,60.45329984,67.509287059
Finland,FIN,1993-10-01,60.8909949,67.568098451
Finland,FIN,1994-01-01,61.296338586,67.503276699
Finland,FIN,1994-04-01,61.832990789,68.335771213
Finland,FIN,1994-07-01,63.254548223,69.09488808
Finland,FIN,1994-10-01,64.854989724,69.639336691
Finland,FIN,1995-01-01,64.310725432,71.014881768
Finland,FIN,1995-04-01,66.031057319,71.420252114
Finland,FIN,1995-07-01,65.745604019,71.741018628
Finland,FIN,1995-10-01,65.785567481,71.997294284
Finland,FIN,1996-01-01,66.952119967,71.306349838
Finland,FIN,1996-04-01,67.483063104,71.329065734
Finland,FIN,1996-07-01,67.838928218,71.412140934
Finland,FIN,1996-10-01,69.182461749,71.901303846
Finland,FIN,1997-01-01,69.985537033,72.196541223
Finland,FIN,1997-04-01,71.102610946,72.657441854
Finland,FIN,1997-07-01,72.784882393,73.284179151
Finland,FIN,1997-10-01,74.948618406,73.727909811
Finland,FIN,1998-01-01,74.347263454,75.081908467
Finland,FIN,1998-04-01,75.824008526,75.293645216
Finland,FIN,1998-07-01,76.853543427,75.431472081
Finland,FIN,1998-10-01,77.550049479,75.176069299
Finland,FIN,1999-01-01,78.811753064,75.404452601
Finland,FIN,1999-04-01,79.218999772,75.665417507
Finland,FIN,1999-07-01,79.628149501,76.19434553
Finland,FIN,1999-10-01,80.286595113,76.512835099
Finland,FIN,2000-01-01,82.69201492,76.066094401
Finland,FIN,2000-04-01,83.329527289,76.863524253
Finland,FIN,2000-07-01,84.621679227,77.500168664
Finland,FIN,2000-10-01,85.592220446,78.293349934
Finland,FIN,2001-01-01,86.00517622,79.439748639
Finland,FIN,2001-04-01,86.075588034,79.81030709
Finland,FIN,2001-07-01,86.654106721,79.868233227
Finland,FIN,2001-10-01,86.381974576,79.846669017
Finland,FIN,2002-01-01,86.975717439,80.334325223
Finland,FIN,2002-04-01,87.769277613,80.564168166
Finland,FIN,2002-07-01,87.582781457,80.433696195
Finland,FIN,2002-10-01,88.612316358,80.639549867
Finland,FIN,2003-01-01,87.967191901,80.902109248
Finland,FIN,2003-04-01,89.234604552,80.495190975
Finland,FIN,2003-07-01,90.302199893,80.304307511
Finland,FIN,2003-10-01,90.494405115,80.890795533
Finland,FIN,2004-01-01,91.653345513,81.041069723
Finland,FIN,2004-04-01,92.391718048,81.10607621
Finland,FIN,2004-07-01,93.428865038,81.065281597
Finland,FIN,2004-10-01,94.865646647,81.311935807
Finland,FIN,2005-01-01,95.798127426,81.543504172
Finland,FIN,2005-04-01,94.614447743,81.863711332
Finland,FIN,2005-07-01,95.994138692,81.741767936
Finland,FIN,2005-10-01,96.271979904,82.395382395
Finland,FIN,2006-01-01,98.713557129,81.826418877
Finland,FIN,2006-04-01,98.875313999,82.335392729
Finland,FIN,2006-07-01,99.81921291,82.914227976
Finland,FIN,2006-10-01,100.654639568,83.464418059
Finland,FIN,2007-01-01,102.645200579,84.187400349
Finland,FIN,2007-04-01,104.409301972,84.68240226
Finland,FIN,2007-07-01,105.404582477,84.967863075
Finland,FIN,2007-10-01,106.748116008,85.797054943
Finland,FIN,2008-01-01,106.643449798,86.555791502
Finland,FIN,2008-04-01,105.811829185,87.439300745
Finland,FIN,2008-07-01,106.177209409,88.070401835
Finland,FIN,2008-10-01,103.866940702,87.929644558
Finland,FIN,2009-01-01,97.128339804,89.658888301
Finland,FIN,2009-04-01,96.69635381,88.959300953
Finland,FIN,2009-07-01,97.617416457,88.615096694
Finland,FIN,2009-10-01,96.938037604,88.961306661
Finland,FIN,2010-01-01,97.784882393,88.800015569
Finland,FIN,2010-04-01,100.576615666,88.999262076
Finland,FIN,2010-07-01,100.083732968,89.435655613
Finland,FIN,2010-10-01,102.234147827,90.177208592
Finland,FIN,2011-01-01,102.662327777,90.733497692
Finland,FIN,2011-04-01,102.411128873,91.559973985
Finland,FIN,2011-07-01,102.540534369,92.049440454
Finland,FIN,2011-10-01,102.645200579,92.393118024
Finland,FIN,2012-01-01,102.000076121,93.656598071
Finland,FIN,2012-04-01,100.953414021,94.131840374
Finland,FIN,2012-07-01,100.582324732,94.698603701
Finland,FIN,2012-10-01,100.473852478,95.064113491
Finland,FIN,2013-01-01,99.59085027,96.115261881
Finland,FIN,2013-04-01,100.034254396,96.670851881
Finland,FIN,2013-07-01,100.302580498,97.004192991
Finland,FIN,2013-10-01,100.129405496,97.409533222
Finland,FIN,2014-01-01,99.273045596,97.962274278
Finland,FIN,2014-04-01,99.463347796,98.243600046
Finland,FIN,2014-07-01,99.758316206,98.597890159
Finland,FIN,2014-10-01,99.64794093,98.768214197
Finland,FIN,2015-01-01,98.837253559,99.722741013
Finland,FIN,2015-04-01,100.253101926,99.975323172
Finland,FIN,2015-07-01,100.163659892,100.186191435
Finland,FIN,2015-10-01,100.745984624,100.111446921
Finland,FIN,2016-01-01,101.904925021,99.934639302
Finland,FIN,2016-04-01,101.903021999,99.996265033
Finland,FIN,2016-07-01,103.004871736,100.240175883
Finland,FIN,2016-10-01,103.47491817,100.047816971
Finland,FIN,2017-01-01,104.470198675,100.710421334
Finland,FIN,2017-04-01,105.844180559,100.589726532
Finland,FIN,2017-07-01,106.346578366,100.823148364
Finland,FIN,2017-10-01,107.183908046,101.431031728
Finland,FIN,2018-01-01,107.398949532,101.981005032
Finland,FIN,2018-04-01,107.199132222,102.412525963
Finland,FIN,2018-07-01,107.100175078,103.205458519
Finland,FIN,2018-10-01,107.202938266,103.985230682
Finland,FIN,2019-01-01,108.127806957,103.917703585
Finland,FIN,2019-04-01,108.883306691,104.145693512
Finland,FIN,2019-07-01,108.936591307,104.49828803
Finland,FIN,2019-10-01,108.742483063,105.117076756
Finland,FIN,2020-01-01,108.523635533,106.316306311
Finland,FIN,2020-04-01,101.486260181,106.579909618
Finland,FIN,2020-07-01,106.319936058,105.906674542
Finland,FIN,2020-10-01,107.535967116,105.739010406
Finland,FIN,2021-01-01,106.715764634,106.84594397
Finland,FIN,2021-04-01,108.392327015,108.097194424
Finland,FIN,2021-07-01,109.821496536,109.111230484
Finland,FIN,2021-10-01,110.525614676,110.730212297
Finland,FIN,2022-01-01,110.451396818,112.170916609
Finland,FIN,2022-04-01,110.906219076,113.538324268
Finland,FIN,2022-07-01,110.702595722,115.378532627
Finland,FIN,2022-10-01,109.709218239,117.490026019
Finland,FIN,2023-01-01,109.768211921,118.451483157
Finland,FIN,2023-04-01,110.145010276,118.901501408
Finland,FIN,2023-07-01,108.681586359,119.548240238
Finland,FIN,2023-10-01,108.03455888,119.610709882
Finland,FIN,2024-01-01,108.371393773,121.00374032
Finland,FIN,2024-04-01,108.622592677,120.983198725
Finland,FIN,2024-07-01,109.079317957,NA
France,FRA,1960-01-01,21.741847311,9.391183029
France,FRA,1960-04-01,21.823533611,9.635078367
France,FRA,1960-07-01,21.986896066,9.748138862
France,FRA,1960-10-01,22.247488656,9.816441701
France,FRA,1961-01-01,22.60531138,9.874631344
France,FRA,1961-04-01,22.967070794,9.808274449
France,FRA,1961-07-01,23.332756751,9.894388328
France,FRA,1961-10-01,23.72918541,9.9918915169999991
France,FRA,1962-01-01,24.156377062,10.229298583
France,FRA,1962-04-01,24.546667326,10.33858423
France,FRA,1962-07-01,24.900086641,10.440084761
France,FRA,1962-10-01,25.211785167,10.569240475
France,FRA,1963-01-01,24.791807397,10.760087736
France,FRA,1963-04-01,25.898879474,11.046503934
France,FRA,1963-07-01,26.753232341,11.161982741
France,FRA,1963-10-01,26.83651158,11.190037908
France,FRA,1964-01-01,27.341736934,11.342441534
France,FRA,1964-04-01,27.603922463,11.398347601
France,FRA,1964-07-01,27.942416855,11.539075022
France,FRA,1964-10-01,28.194943291,11.69452321
France,FRA,1965-01-01,28.257534619,11.82523655
France,FRA,1965-04-01,28.960609043,11.792637221
France,FRA,1965-07-01,29.379095337,11.86182041
France,FRA,1965-10-01,29.788115313,11.912591746
France,FRA,1966-01-01,30.056865372,12.016595235
France,FRA,1966-04-01,30.511481949,12.161209328
France,FRA,1966-07-01,30.859442659,12.249868528
France,FRA,1966-10-01,31.027918751,12.379032572
France,FRA,1967-01-01,31.559625442,12.477010763
France,FRA,1967-04-01,31.905069918,12.535083831
France,FRA,1967-07-01,32.210143037,12.701943485
France,FRA,1967-10-01,32.524104145,12.687287078
France,FRA,1968-01-01,33.470431463,12.748740732
France,FRA,1968-04-01,30.933052659,13.257684805
France,FRA,1968-07-01,34.451143935,13.202239875
France,FRA,1968-10-01,34.804126967,13.510242175
France,FRA,1969-01-01,34.868077874,14.004699777
France,FRA,1969-04-01,35.723404767,14.008790061
France,FRA,1969-07-01,36.061128055,14.206213329
France,FRA,1969-10-01,36.346101738,14.4394886
France,FRA,1970-01-01,37.040811838,14.677693791
