reference_area,ref_area,series,decade,var,value
Hungary,HUN,pc_profits,2020-,sd,12.368021283651986
Hungary,HUN,pc_rgdp,1990-99,mean,2.45871152285671
Hungary,HUN,pc_rgdp,1990-99,sd,1.6628474405751923
Hungary,HUN,pc_rgdp,2000-09,mean,2.5056516028070535
Hungary,HUN,pc_rgdp,2000-09,sd,3.5815029542869175
Hungary,HUN,pc_rgdp,2010-19,mean,2.908958130856904
Hungary,HUN,pc_rgdp,2010-19,sd,2.102495095429887
Hungary,HUN,pc_rgdp,2020-,mean,1.6073477438496249
Hungary,HUN,pc_rgdp,2020-,sd,6.320166470394842
Hungary,HUN,pc_taxes,1990-99,mean,17.210989035502752
Hungary,HUN,pc_taxes,1990-99,sd,13.405862121557767
Hungary,HUN,pc_taxes,2000-09,mean,9.546219857272185
Hungary,HUN,pc_taxes,2000-09,sd,13.416747381688525
Hungary,HUN,pc_taxes,2010-19,mean,7.704820493053375
Hungary,HUN,pc_taxes,2010-19,sd,6.250235632553447
Hungary,HUN,pc_taxes,2020-,mean,10.578953011345606
Hungary,HUN,pc_taxes,2020-,sd,13.553851127583881
Hungary,HUN,profits,1990-99,mean,921287.9
Hungary,HUN,profits,1990-99,sd,249238.24242192134
Hungary,HUN,profits,2000-09,mean,2179706.15
Hungary,HUN,profits,2000-09,sd,472213.80263483274
Hungary,HUN,profits,2010-19,mean,3656207.9500000007
Hungary,HUN,profits,2010-19,sd,731623.6167721534
Hungary,HUN,profits,2020-,mean,6952697.5
Hungary,HUN,profits,2020-,sd,1406635.248932307
Hungary,HUN,rgdp_index,1990-99,mean,66.1515005661
Hungary,HUN,rgdp_index,1990-99,sd,2.6834256573426374
Hungary,HUN,rgdp_index,2000-09,mean,86.389917867125
Hungary,HUN,rgdp_index,2000-09,sd,7.736946619235205
Hungary,HUN,rgdp_index,2010-19,mean,100.179719533275
Hungary,HUN,rgdp_index,2010-19,sd,9.538108183946882
Hungary,HUN,rgdp_index,2020-,mean,122.03524105988889
Hungary,HUN,rgdp_index,2020-,sd,6.320301960685191
Hungary,HUN,taxes,1990-99,mean,311356.4
Hungary,HUN,taxes,1990-99,sd,71154.60870038751
Hungary,HUN,taxes,2000-09,mean,731242.95
Hungary,HUN,taxes,2000-09,sd,163515.88444833274
Hungary,HUN,taxes,2010-19,mean,1342900.4499999997
Hungary,HUN,taxes,2010-19,sd,294834.33273863024
Hungary,HUN,taxes,2020-,mean,2393258.3333333335
Hungary,HUN,taxes,2020-,sd,425213.92596613
Israel,ISR,contr_relative,2000-09,mean,-2.78035226481013
Israel,ISR,contr_relative,2000-09,sd,6.22473790741389
Israel,ISR,contr_relative,2010-19,mean,0.036312714654675296
Israel,ISR,contr_relative,2010-19,sd,4.391722428969545
Israel,ISR,contr_relative,2020-,mean,0.3239304412327607
Israel,ISR,contr_relative,2020-,sd,2.267318139337713
Israel,ISR,contr_total,2000-09,mean,NA
Israel,ISR,contr_total,2000-09,sd,NA
Israel,ISR,contr_total,2010-19,mean,NA
Israel,ISR,contr_total,2010-19,sd,NA
Israel,ISR,contr_total,2020-,mean,NA
Israel,ISR,contr_total,2020-,sd,NA
Israel,ISR,contr_unit_labor_cost,2000-09,mean,1.0442080218683305
Israel,ISR,contr_unit_labor_cost,2000-09,sd,1.1901442858787605
Israel,ISR,contr_unit_labor_cost,2010-19,mean,0.9057829754908915
Israel,ISR,contr_unit_labor_cost,2010-19,sd,0.9889389266964932
Israel,ISR,contr_unit_labor_cost,2020-,mean,0.7506945730364588
Israel,ISR,contr_unit_labor_cost,2020-,sd,3.62256385598674
Israel,ISR,contr_unit_profit,2000-09,mean,1.3855249588574996
Israel,ISR,contr_unit_profit,2000-09,sd,2.991108564609109
Israel,ISR,contr_unit_profit,2010-19,mean,0.48553166850787477
Israel,ISR,contr_unit_profit,2010-19,sd,1.05032739566131
Israel,ISR,contr_unit_profit,2020-,mean,2.4000577214553473
Israel,ISR,contr_unit_profit,2020-,sd,2.872695275898018
Israel,ISR,contr_unit_tax,2000-09,mean,NA
Israel,ISR,contr_unit_tax,2000-09,sd,NA
Israel,ISR,contr_unit_tax,2010-19,mean,NA
Israel,ISR,contr_unit_tax,2010-19,sd,NA
Israel,ISR,contr_unit_tax,2020-,mean,NA
Israel,ISR,contr_unit_tax,2020-,sd,NA
Israel,ISR,gdp,2000-09,mean,193820.5625
Israel,ISR,gdp,2000-09,sd,12788.129313123429
Israel,ISR,gdp,2010-19,mean,289228.425
Israel,ISR,gdp,2010-19,sd,42134.80107141322
Israel,ISR,gdp,2020-,mean,408631.78571428574
Israel,ISR,gdp,2020-,sd,45361.0905006933
Israel,ISR,inflation_cpi,2000-09,mean,2.787648805757781
Israel,ISR,inflation_cpi,2000-09,sd,2.026405059435894
Israel,ISR,inflation_cpi,2010-19,mean,1.067813062798078
Israel,ISR,inflation_cpi,2010-19,sd,1.33399601482569
Israel,ISR,inflation_cpi,2020-,mean,2.210797561108605
Israel,ISR,inflation_cpi,2020-,sd,2.390487593009347
Israel,ISR,inflation_def,2000-09,mean,2.268729729641853
Israel,ISR,inflation_def,2000-09,sd,1.9884252517991918
Israel,ISR,inflation_def,2010-19,mean,1.3668315068135959
Israel,ISR,inflation_def,2010-19,sd,1.3273192574761388
Israel,ISR,inflation_def,2020-,mean,2.7675176550249807
Israel,ISR,inflation_def,2020-,sd,1.8655182683163005
Israel,ISR,lab_comp,2000-09,mean,111889.48125
Israel,ISR,lab_comp,2000-09,sd,7213.577042329623
Israel,ISR,lab_comp,2010-19,mean,166412.5975
Israel,ISR,lab_comp,2010-19,sd,25658.10550759178
Israel,ISR,lab_comp,2020-,mean,222929.02857142856
Israel,ISR,lab_comp,2020-,sd,26975.131839256595
Israel,ISR,labor_share,2000-09,mean,0.5774425573370024
Israel,ISR,labor_share,2000-09,sd,0.011914071993271338
Israel,ISR,labor_share,2010-19,mean,0.5747260616826008
Israel,ISR,labor_share,2010-19,sd,0.007153495124879766
Israel,ISR,labor_share,2020-,mean,0.5450739487943508
Israel,ISR,labor_share,2020-,sd,0.013767161201985581
Israel,ISR,pc_lab_comp,2000-09,mean,5.316252393857415
Israel,ISR,pc_lab_comp,2000-09,sd,3.3665742952430966
Israel,ISR,pc_lab_comp,2010-19,mean,5.705511681482587
Israel,ISR,pc_lab_comp,2010-19,sd,1.617781088487958
Israel,ISR,pc_lab_comp,2020-,mean,6.275416828361709
Israel,ISR,pc_lab_comp,2020-,sd,11.64444206383134
Israel,ISR,pc_profits,2000-09,mean,6.633617166265159
Israel,ISR,pc_profits,2000-09,sd,6.284321548009963
Israel,ISR,pc_profits,2010-19,mean,5.236612325548907
Israel,ISR,pc_profits,2010-19,sd,2.5529007562282353
Israel,ISR,pc_profits,2020-,mean,9.868054749833552
Israel,ISR,pc_profits,2020-,sd,4.9153217328335765
Israel,ISR,pc_rgdp,2000-09,mean,3.4792197634215167
Israel,ISR,pc_rgdp,2000-09,sd,2.5277102056782077
Israel,ISR,pc_rgdp,2010-19,mean,4.078266104738942
Israel,ISR,pc_rgdp,2010-19,sd,1.3373620615518753
Israel,ISR,pc_rgdp,2020-,mean,4.7216200669967545
Israel,ISR,pc_rgdp,2020-,sd,5.958075240092596
Israel,ISR,pc_taxes,2000-09,mean,NA
Israel,ISR,pc_taxes,2000-09,sd,NA
Israel,ISR,pc_taxes,2010-19,mean,NA
Israel,ISR,pc_taxes,2010-19,sd,NA
Israel,ISR,pc_taxes,2020-,mean,NA
Israel,ISR,pc_taxes,2020-,sd,NA
Israel,ISR,profits,2000-09,mean,81931.08125
Israel,ISR,profits,2000-09,sd,6376.589068273493
Israel,ISR,profits,2010-19,mean,122815.8275
Israel,ISR,profits,2010-19,sd,16623.303197773952
Israel,ISR,profits,2020-,mean,185702.75714285715
Israel,ISR,profits,2020-,sd,19515.7742594081
Israel,ISR,rgdp_index,2000-09,mean,76.1845337804375
Israel,ISR,rgdp_index,2000-09,sd,3.1744702078440556
Israel,ISR,rgdp_index,2010-19,mean,99.953352745725
Israel,ISR,rgdp_index,2010-19,sd,10.992350093325912
Israel,ISR,rgdp_index,2020-,mean,128.04762038571428
Israel,ISR,rgdp_index,2020-,sd,9.854314899835845
Israel,ISR,taxes,2000-09,mean,NA
Israel,ISR,taxes,2000-09,sd,NA
Israel,ISR,taxes,2010-19,mean,NA
Israel,ISR,taxes,2010-19,sd,NA
Israel,ISR,taxes,2020-,mean,NA
Israel,ISR,taxes,2020-,sd,NA
Italy,ITA,contr_relative,1990-99,mean,8.62484604070625
Italy,ITA,contr_relative,1990-99,sd,27.69424982702677
Italy,ITA,contr_relative,2000-09,mean,0.8605006771285996
Italy,ITA,contr_relative,2000-09,sd,4.763702055712062
Italy,ITA,contr_relative,2010-19,mean,0.7030733608468993
Italy,ITA,contr_relative,2010-19,sd,5.768879844393241
Italy,ITA,contr_relative,2020-,mean,-0.6347448867704217
Italy,ITA,contr_relative,2020-,sd,5.074113539591022
Italy,ITA,contr_total,1990-99,mean,3.0217446299665425
Italy,ITA,contr_total,1990-99,sd,1.3289144346508215
Italy,ITA,contr_total,2000-09,mean,2.5281601223913586
Italy,ITA,contr_total,2000-09,sd,0.7255951477458848
Italy,ITA,contr_total,2010-19,mean,1.1268248564793173
Italy,ITA,contr_total,2010-19,sd,0.46786995291033
Italy,ITA,contr_total,2020-,mean,3.0273287480210955
Italy,ITA,contr_total,2020-,sd,1.8943995166631733
Italy,ITA,contr_unit_labor_cost,1990-99,mean,0.7976891654127308
Italy,ITA,contr_unit_labor_cost,1990-99,sd,1.2042497838120998
Italy,ITA,contr_unit_labor_cost,2000-09,mean,1.2141740717724765
Italy,ITA,contr_unit_labor_cost,2000-09,sd,0.7869154541892349
Italy,ITA,contr_unit_labor_cost,2010-19,mean,0.4241143288833753
Italy,ITA,contr_unit_labor_cost,2010-19,sd,0.3347268864507307
Italy,ITA,contr_unit_labor_cost,2020-,mean,1.0537474456929214
Italy,ITA,contr_unit_labor_cost,2020-,sd,0.8605435906411185
Italy,ITA,contr_unit_profit,1990-99,mean,0.8459277263106497
Italy,ITA,contr_unit_profit,1990-99,sd,1.0791864750187308
Italy,ITA,contr_unit_profit,2000-09,mean,1.1032197281314853
Italy,ITA,contr_unit_profit,2000-09,sd,0.7441103201438002
Italy,ITA,contr_unit_profit,2010-19,mean,0.4505113706099901
Italy,ITA,contr_unit_profit,2010-19,sd,0.6729802874050994
Italy,ITA,contr_unit_profit,2020-,mean,1.753682726569701
Italy,ITA,contr_unit_profit,2020-,sd,1.6069155085947016
Italy,ITA,contr_unit_tax,1990-99,mean,1.378127738243162
Italy,ITA,contr_unit_tax,1990-99,sd,1.7670844781967285
Italy,ITA,contr_unit_tax,2000-09,mean,0.21076632248739688
Italy,ITA,contr_unit_tax,2000-09,sd,0.47643796296922913
Italy,ITA,contr_unit_tax,2010-19,mean,0.2521991569859518
Italy,ITA,contr_unit_tax,2010-19,sd,0.5792488749254476
Italy,ITA,contr_unit_tax,2020-,mean,0.2198985757584732
Italy,ITA,contr_unit_tax,2020-,sd,0.7187982334638727
Italy,ITA,gdp,1990-99,mean,272367.22
Italy,ITA,gdp,1990-99,sd,17147.268518080593
Italy,ITA,gdp,2000-09,mean,366900.5675
Italy,ITA,gdp,2000-09,sd,33416.50786073184
Italy,ITA,gdp,2010-19,mean,421745.96
Italy,ITA,gdp,2010-19,sd,16549.84330048677
Italy,ITA,gdp,2020-,mean,484221.9888888889
Italy,ITA,gdp,2020-,sd,48750.31888759522
Italy,ITA,inflation_cpi,1990-99,mean,2.4204869239743227
Italy,ITA,inflation_cpi,1990-99,sd,1.0780545350353308
Italy,ITA,inflation_cpi,2000-09,mean,2.270080857648628
Italy,ITA,inflation_cpi,2000-09,sd,0.7123809410925211
Italy,ITA,inflation_cpi,2010-19,mean,1.1732866212776443
Italy,ITA,inflation_cpi,2010-19,sd,1.0667297012589734
Italy,ITA,inflation_cpi,2020-,mean,3.5698102216690204
Italy,ITA,inflation_cpi,2020-,sd,3.802703715579729
Italy,ITA,inflation_def,1990-99,mean,2.1311545140852557
Italy,ITA,inflation_def,1990-99,sd,0.6651026119133081
Italy,ITA,inflation_def,2000-09,mean,2.487835014132961
Italy,ITA,inflation_def,2000-09,sd,0.7308077922516043
Italy,ITA,inflation_def,2010-19,mean,1.0917289171010336
Italy,ITA,inflation_def,2010-19,sd,0.4544450268119831
Italy,ITA,inflation_def,2020-,mean,2.9512242232578263
Italy,ITA,inflation_def,2020-,sd,1.897218309615065
Italy,ITA,lab_comp,1990-99,mean,103761.285
Italy,ITA,lab_comp,1990-99,sd,5319.83219494701
Italy,ITA,lab_comp,2000-09,mean,138818.1775
Italy,ITA,lab_comp,2000-09,sd,15395.164316683533
Italy,ITA,lab_comp,2010-19,mean,165485.6825
Italy,ITA,lab_comp,2010-19,sd,7317.465744364116
Italy,ITA,lab_comp,2020-,mean,191864.30555555556
Italy,ITA,lab_comp,2020-,sd,16548.700456619197
Italy,ITA,labor_share,1990-99,mean,0.3812777404510478
Italy,ITA,labor_share,1990-99,sd,0.00786504875954689
Italy,ITA,labor_share,2000-09,mean,0.3777217937043863
Italy,ITA,labor_share,2000-09,sd,0.009640262421976459
Italy,ITA,labor_share,2010-19,mean,0.392320994072676
Italy,ITA,labor_share,2010-19,sd,0.003330387085174755
Italy,ITA,labor_share,2020-,mean,0.39684201329232877
Italy,ITA,labor_share,2020-,sd,0.007546125496788068
Italy,ITA,pc_lab_comp,1990-99,mean,3.62635457630531
Italy,ITA,pc_lab_comp,1990-99,sd,2.814044557559214
Italy,ITA,pc_lab_comp,2000-09,mean,3.739606609871527
Italy,ITA,pc_lab_comp,2000-09,sd,1.9733547362978905
Italy,ITA,pc_lab_comp,2010-19,mean,1.3076045797706135
Italy,ITA,pc_lab_comp,2010-19,sd,1.545660968144042
Italy,ITA,pc_lab_comp,2020-,mean,3.926051453543514
Italy,ITA,pc_lab_comp,2020-,sd,6.504580895980044
Italy,ITA,pc_profits,1990-99,mean,3.2478386478925683
Italy,ITA,pc_profits,1990-99,sd,2.66179134399203
Italy,ITA,pc_profits,2000-09,mean,2.7969300539830826
Italy,ITA,pc_profits,2000-09,sd,3.628215263839421
Italy,ITA,pc_profits,2010-19,mean,1.1683594565378421
Italy,ITA,pc_profits,2010-19,sd,2.309660577168987
Italy,ITA,pc_profits,2020-,mean,4.966362055006052
Italy,ITA,pc_profits,2020-,sd,8.599136207060557
Italy,ITA,pc_rgdp,1990-99,mean,1.5663647755086372
Italy,ITA,pc_rgdp,1990-99,sd,1.1534780297269438
Italy,ITA,pc_rgdp,2000-09,mean,0.5689779978100926
Italy,ITA,pc_rgdp,2000-09,sd,2.5771207695307696
Italy,ITA,pc_rgdp,2010-19,mean,0.23138793149347434
Italy,ITA,pc_rgdp,2010-19,sd,1.604610048444072
Italy,ITA,pc_rgdp,2020-,mean,1.340537618776717
Italy,ITA,pc_rgdp,2020-,sd,7.666382911991123
Italy,ITA,pc_taxes,1990-99,mean,12.907208522570757
Italy,ITA,pc_taxes,1990-99,sd,13.38212663537186
Italy,ITA,pc_taxes,2000-09,mean,2.235565179464119
Italy,ITA,pc_taxes,2000-09,sd,5.1394735443055755
Italy,ITA,pc_taxes,2010-19,mean,2.1107185581365533
Italy,ITA,pc_taxes,2010-19,sd,4.162035865733312
Italy,ITA,pc_taxes,2020-,mean,3.401427891703027
Italy,ITA,pc_taxes,2020-,sd,12.185913148812642
Italy,ITA,profits,1990-99,mean,138033.645
Italy,ITA,profits,1990-99,sd,6542.804629874755
Italy,ITA,profits,2000-09,mean,182456.105
Italy,ITA,profits,2000-09,sd,13939.566431306064
Italy,ITA,profits,2010-19,mean,202151.4175
Italy,ITA,profits,2010-19,sd,8044.431679943318
Italy,ITA,profits,2020-,mean,235175.27777777778
Italy,ITA,profits,2020-,sd,26559.217135378498
Italy,ITA,rgdp_index,1990-99,mean,93.5616171525
Italy,ITA,rgdp_index,1990-99,sd,2.3141677560087888
Italy,ITA,rgdp_index,2000-09,mean,104.455546219175
Italy,ITA,rgdp_index,2000-09,sd,2.766443493791499
Italy,ITA,rgdp_index,2010-19,mean,101.9447068418
Italy,ITA,rgdp_index,2010-19,sd,2.0180172604269275
Italy,ITA,rgdp_index,2020-,mean,104.42918586677777
Italy,ITA,rgdp_index,2020-,sd,6.44065175939522
Italy,ITA,taxes,1990-99,mean,30572.31
Italy,ITA,taxes,1990-99,sd,6271.651488529871
Italy,ITA,taxes,2000-09,mean,45626.2725
Italy,ITA,taxes,2000-09,sd,4717.233323267722
Italy,ITA,taxes,2010-19,mean,54108.8425
Italy,ITA,taxes,2010-19,sd,2255.1761412686674
Italy,ITA,taxes,2020-,mean,57182.416666666664
Italy,ITA,taxes,2020-,sd,6085.034661436397
Japan,JPN,contr_relative,1990-99,mean,0.3911289104381873
Japan,JPN,contr_relative,1990-99,sd,14.76078728045027
Japan,JPN,contr_relative,2000-09,mean,-9.260725465740883
Japan,JPN,contr_relative,2000-09,sd,59.93635923834368
Japan,JPN,contr_relative,2010-19,mean,-0.9073205121880683
Japan,JPN,contr_relative,2010-19,sd,7.940656480504132
Japan,JPN,contr_relative,2020-,mean,-2.7277527660778396
Japan,JPN,contr_relative,2020-,sd,11.886156008032792
Japan,JPN,contr_total,1990-99,mean,NA
Japan,JPN,contr_total,1990-99,sd,NA
Japan,JPN,contr_total,2000-09,mean,NA
Japan,JPN,contr_total,2000-09,sd,NA
Japan,JPN,contr_total,2010-19,mean,NA
Japan,JPN,contr_total,2010-19,sd,NA
Japan,JPN,contr_total,2020-,mean,NA
Japan,JPN,contr_total,2020-,sd,NA
Japan,JPN,contr_unit_labor_cost,1990-99,mean,-0.19722175918796542
Japan,JPN,contr_unit_labor_cost,1990-99,sd,0.8603062972935215
Japan,JPN,contr_unit_labor_cost,2000-09,mean,-0.4758972780677103
Japan,JPN,contr_unit_labor_cost,2000-09,sd,1.0694021423659423
Japan,JPN,contr_unit_labor_cost,2010-19,mean,0.026801101111519315
Japan,JPN,contr_unit_labor_cost,2010-19,sd,1.2470002285649548
Japan,JPN,contr_unit_labor_cost,2020-,mean,0.7089711777318014
Japan,JPN,contr_unit_labor_cost,2020-,sd,1.4432373647204535
Japan,JPN,contr_unit_profit,1990-99,mean,-0.12938835922576933
Japan,JPN,contr_unit_profit,1990-99,sd,0.4900705435818601
Japan,JPN,contr_unit_profit,2000-09,mean,-0.5707844865710683
Japan,JPN,contr_unit_profit,2000-09,sd,0.7694140054165448
Japan,JPN,contr_unit_profit,2010-19,mean,0.030788191842668868
Japan,JPN,contr_unit_profit,2010-19,sd,1.2334958023679965
Japan,JPN,contr_unit_profit,2020-,mean,0.89250557402151
Japan,JPN,contr_unit_profit,2020-,sd,1.966595737020023
Japan,JPN,contr_unit_tax,1990-99,mean,NA
Japan,JPN,contr_unit_tax,1990-99,sd,NA
Japan,JPN,contr_unit_tax,2000-09,mean,NA
Japan,JPN,contr_unit_tax,2000-09,sd,NA
Japan,JPN,contr_unit_tax,2010-19,mean,NA
Japan,JPN,contr_unit_tax,2010-19,sd,NA
Japan,JPN,contr_unit_tax,2020-,mean,NA
Japan,JPN,contr_unit_tax,2020-,sd,NA
Japan,JPN,gdp,1990-99,mean,132373740.625
Japan,JPN,gdp,1990-99,sd,2856770.4997895905
Japan,JPN,gdp,2000-09,mean,131894251.875
Japan,JPN,gdp,2000-09,sd,3140122.2671534102
Japan,JPN,gdp,2010-19,mean,132032345.625
Japan,JPN,gdp,2010-19,sd,5895729.530998577
Japan,JPN,gdp,2020-,mean,142183740.78947368
Japan,JPN,gdp,2020-,sd,6523734.5613771165
Japan,JPN,inflation_cpi,1990-99,mean,0.41215685230394816
Japan,JPN,inflation_cpi,1990-99,sd,0.9166227060275922
Japan,JPN,inflation_cpi,2000-09,mean,-0.24889170936668065
Japan,JPN,inflation_cpi,2000-09,sd,0.8139313250527728
Japan,JPN,inflation_cpi,2010-19,mean,0.46590827587947703
Japan,JPN,inflation_cpi,2010-19,sd,1.0538146487219673
Japan,JPN,inflation_cpi,2020-,mean,-0.2262877120448796
Japan,JPN,inflation_cpi,2020-,sd,0.6068197989580089
Japan,JPN,inflation_def,1990-99,mean,-0.34024233211367605
Japan,JPN,inflation_def,1990-99,sd,0.711241312341191
Japan,JPN,inflation_def,2000-09,mean,-1.0776748356146009
Japan,JPN,inflation_def,2000-09,sd,0.5570185275627993
Japan,JPN,inflation_def,2010-19,mean,0.014377257743670574
Japan,JPN,inflation_def,2010-19,sd,1.3193619350007013
Japan,JPN,inflation_def,2020-,mean,1.520202920348232
Japan,JPN,inflation_def,2020-,sd,1.7276383900473429
Japan,JPN,lab_comp,1990-99,mean,67552047.91666667
Japan,JPN,lab_comp,1990-99,sd,1541746.0260014045
Japan,JPN,lab_comp,2000-09,mean,65487919.375
Japan,JPN,lab_comp,2000-09,sd,1531179.1120743533
Japan,JPN,lab_comp,2010-19,mean,65820260.625
Japan,JPN,lab_comp,2010-19,sd,3134067.632041135
Japan,JPN,lab_comp,2020-,mean,73678430.26315789
Japan,JPN,lab_comp,2020-,sd,2280725.5182254286
Japan,JPN,labor_share,1990-99,mean,0.5103160295223397
Japan,JPN,labor_share,1990-99,sd,0.004135062069120495
Japan,JPN,labor_share,2000-09,mean,0.496630982888774
Japan,JPN,labor_share,2000-09,sd,0.010345470103927302
Japan,JPN,labor_share,2010-19,mean,0.49854552826627746
Japan,JPN,labor_share,2010-19,sd,0.009289664096725178
Japan,JPN,labor_share,2020-,mean,0.5185659418550436
Japan,JPN,labor_share,2020-,sd,0.010016913164763101
Japan,JPN,pc_lab_comp,1990-99,mean,0.6404008467614746
Japan,JPN,pc_lab_comp,1990-99,sd,2.1483130695684873
Japan,JPN,pc_lab_comp,2000-09,mean,-0.5530017757227633
Japan,JPN,pc_lab_comp,2000-09,sd,2.279162007470398
Japan,JPN,pc_lab_comp,2010-19,mean,1.213632939081375
Japan,JPN,pc_lab_comp,2010-19,sd,1.3826963676677957
Japan,JPN,pc_lab_comp,2020-,mean,1.5032070155750838
Japan,JPN,pc_lab_comp,2020-,sd,1.786810709593641
Japan,JPN,pc_profits,1990-99,mean,0.780901075402664
Japan,JPN,pc_profits,1990-99,sd,2.347052457525451
Japan,JPN,pc_profits,2000-09,mean,-0.6748402019761273
Japan,JPN,pc_profits,2000-09,sd,3.464857242401861
Japan,JPN,pc_profits,2010-19,mean,1.2581235700454854
Japan,JPN,pc_profits,2010-19,sd,3.5527773993053238
Japan,JPN,pc_profits,2020-,mean,2.0885069256093263
Japan,JPN,pc_profits,2020-,sd,6.566911552644647
Japan,JPN,pc_rgdp,1990-99,mean,1.0465771503307755
Japan,JPN,pc_rgdp,1990-99,sd,1.8674510197428158
Japan,JPN,pc_rgdp,2000-09,mean,0.46444343692405743
Japan,JPN,pc_rgdp,2000-09,sd,2.637161369136973
Japan,JPN,pc_rgdp,2010-19,mean,1.2067544005623216
Japan,JPN,pc_rgdp,2010-19,sd,1.5837756050393905
Japan,JPN,pc_rgdp,2020-,mean,0.22791331788305144
Japan,JPN,pc_rgdp,2020-,sd,3.454304869317069
Japan,JPN,pc_taxes,1990-99,mean,NA
Japan,JPN,pc_taxes,1990-99,sd,NA
Japan,JPN,pc_taxes,2000-09,mean,NA
Japan,JPN,pc_taxes,2000-09,sd,NA
Japan,JPN,pc_taxes,2010-19,mean,NA
Japan,JPN,pc_taxes,2010-19,sd,NA
Japan,JPN,pc_taxes,2020-,mean,NA
Japan,JPN,pc_taxes,2020-,sd,NA
Japan,JPN,profits,1990-99,mean,64821692.708333336
Japan,JPN,profits,1990-99,sd,1515852.583540379
Japan,JPN,profits,2000-09,mean,66406332.5
Japan,JPN,profits,2000-09,sd,2484994.7726122597
Japan,JPN,profits,2010-19,mean,66212085
Japan,JPN,profits,2010-19,sd,3271589.188071511
Japan,JPN,profits,2020-,mean,68505310.5263158
Japan,JPN,profits,2020-,sd,4410060.849033118
Japan,JPN,rgdp_index,1990-99,mean,86.60739695666666
Japan,JPN,rgdp_index,1990-99,sd,2.059750204567711
Japan,JPN,rgdp_index,2000-09,mean,93.227318200325
Japan,JPN,rgdp_index,2000-09,sd,3.091792089367228
Japan,JPN,rgdp_index,2010-19,mean,99.172925945025
Japan,JPN,rgdp_index,2010-19,sd,3.079320882510381
Japan,JPN,rgdp_index,2020-,mean,101.73221948068421
Japan,JPN,rgdp_index,2020-,sd,2.534676934708815
Japan,JPN,taxes,1990-99,mean,NA
Japan,JPN,taxes,1990-99,sd,NA
Japan,JPN,taxes,2000-09,mean,NA
Japan,JPN,taxes,2000-09,sd,NA
Japan,JPN,taxes,2010-19,mean,NA
Japan,JPN,taxes,2010-19,sd,NA
Japan,JPN,taxes,2020-,mean,NA
Japan,JPN,taxes,2020-,sd,NA
Latvia,LVA,contr_relative,1990-99,mean,1.7871161495407053
Latvia,LVA,contr_relative,1990-99,sd,8.25680226953742
Latvia,LVA,contr_relative,2000-09,mean,0.7985013836618253
Latvia,LVA,contr_relative,2000-09,sd,6.655368990398601
Latvia,LVA,contr_relative,2010-19,mean,6.754849507225263
Latvia,LVA,contr_relative,2010-19,sd,35.3711677740168
Latvia,LVA,contr_relative,2020-,mean,-9.414419965199594
Latvia,LVA,contr_relative,2020-,sd,26.347982089225244
Latvia,LVA,contr_total,1990-99,mean,6.669236575507897
Latvia,LVA,contr_total,1990-99,sd,4.9819018687536705
Latvia,LVA,contr_total,2000-09,mean,7.022339543333119
Latvia,LVA,contr_total,2000-09,sd,6.783269874444499
Latvia,LVA,contr_total,2010-19,mean,2.5637832509930516
Latvia,LVA,contr_total,2010-19,sd,1.7110076112030417
Latvia,LVA,contr_total,2020-,mean,5.590554972062646
Latvia,LVA,contr_total,2020-,sd,3.8544417752766647
Latvia,LVA,contr_unit_labor_cost,1990-99,mean,3.423463043939372
Latvia,LVA,contr_unit_labor_cost,1990-99,sd,4.259810564904757
Latvia,LVA,contr_unit_labor_cost,2000-09,mean,3.6232116266985646
Latvia,LVA,contr_unit_labor_cost,2000-09,sd,5.530921727970597
Latvia,LVA,contr_unit_labor_cost,2010-19,mean,1.4367710413917718
Latvia,LVA,contr_unit_labor_cost,2010-19,sd,2.328065413879889
Latvia,LVA,contr_unit_labor_cost,2020-,mean,3.6981754667620175
Latvia,LVA,contr_unit_labor_cost,2020-,sd,3.4306453211681083
Latvia,LVA,contr_unit_profit,1990-99,mean,2.313701215516825
Latvia,LVA,contr_unit_profit,1990-99,sd,2.496086337250757
Latvia,LVA,contr_unit_profit,2000-09,mean,2.9711179495778937
Latvia,LVA,contr_unit_profit,2000-09,sd,1.962497443290803
Latvia,LVA,contr_unit_profit,2010-19,mean,0.4186482413064564
Latvia,LVA,contr_unit_profit,2010-19,sd,2.4023782854871865
Latvia,LVA,contr_unit_profit,2020-,mean,1.3501422075847904
Latvia,LVA,contr_unit_profit,2020-,sd,3.502664557358275
Latvia,LVA,contr_unit_tax,1990-99,mean,0.9320723160516999
Latvia,LVA,contr_unit_tax,1990-99,sd,1.4996758059034747
Latvia,LVA,contr_unit_tax,2000-09,mean,0.4280099670566599
Latvia,LVA,contr_unit_tax,2000-09,sd,0.9746744563304772
Latvia,LVA,contr_unit_tax,2010-19,mean,0.7083639682948235
Latvia,LVA,contr_unit_tax,2010-19,sd,0.6614187775290845
Latvia,LVA,contr_unit_tax,2020-,mean,0.5422372977158383
Latvia,LVA,contr_unit_tax,2020-,sd,1.9802421105482118
Latvia,LVA,gdp,1990-99,mean,1282.845
Latvia,LVA,gdp,1990-99,sd,212.18523554717592
Latvia,LVA,gdp,2000-09,mean,3363.96
Latvia,LVA,gdp,2000-09,sd,1475.7821006555757
Latvia,LVA,gdp,2010-19,mean,5859.6625
Latvia,LVA,gdp,2010-19,sd,909.7598104226503
